email,time_homework,time_lectures,module,time_homework_homework-01b,time_lectures_homework-01b,module_homework-01b,time_homework_homework-02,time_lectures_homework-02,module_homework-02,time_homework_homework-03,time_lectures_homework-03,module_homework-03,time_homework_homework-04,time_lectures_homework-04,module_homework-04,time_homework_homework-05,time_lectures_homework-05,module_homework-05,time_homework_homework-06,time_lectures_homework-06,module_homework-06,time_homework_homework-piperider,module_homework-piperider,time_evaluate,module_project-01-eval,time_project,module_project-01-submissions,time_evaluate_project-02-eval,module_project-02-eval,time_project_project-02-submissions,module_project-02-submissions,user_id
d2f18806cd9885d80deba9c4a15d32f58934417a,,,,,,,3.0,6.0,homework-02,3.0,2.5,homework-03,,,,,,,,,,,,,,,,,,,,804
d423f4fbae46dc96a2cbb224fa8f0d0a61c8c533,5.0,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,1.5,project-02-eval,45.0,project-02-submissions,805
d4a2e1816639edc615cbe052234ec159e871cefc,2.0,4.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,806
d4a5db39d58026a2c4155dbea0f9af4480ca5f4e,1.0,4.0,homework-01a,0.05,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,807
d4a8badb6642571eee55a04b988d5e3cf7b302fd,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,808
d4b5b9971a8ec2ab4f8a2e5939579fbc412ec5ac,1.0,8.0,homework-01a,1.5,8.0,homework-01b,3.0,6.0,homework-02,1.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,809
d4e7cc95553bcf5e8d4a216afc918ab351af1add,1.0,3.5,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810
d503035279148c263e7677dbe79966a29832fa3c,20.0,30.0,homework-01a,5.0,10.0,homework-01b,5.0,20.0,homework-02,5.0,10.0,homework-03,5.0,20.0,homework-04,10.0,10.0,homework-05,2.0,2.0,homework-06,,,2.0,project-01-eval,30.0,project-01-submissions,,,,,811
d51126de1a07c60f43b4915121c39ff7fa9b3829,2.0,2.0,homework-01a,1.0,1.5,homework-01b,4.0,10.0,homework-02,1.0,2.0,homework-03,2.0,4.0,homework-04,5.0,5.0,homework-05,3.0,5.0,homework-06,2.0,homework-piperider,,,,,,,,,812
d539da5b1612c8f82484b4629d1d8029c846231a,2.0,10.0,homework-01a,0.0,0.0,homework-01b,4.0,6.0,homework-02,2.0,2.0,homework-03,3.0,3.0,homework-04,3.0,3.0,homework-05,2.0,4.0,homework-06,,,,,,,,,,,813
d5410fe9d5e852a551c871f7d2ee6921f6622c55,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,project-02-eval,15.0,project-02-submissions,814
d5a600600b7bb25109e6effe03c0272550cc94ad,0.0,0.0,homework-01a,,,,0.0,0.0,homework-02,0.0,0.0,homework-03,,,,0.0,0.0,homework-05,,,,,,,,,,,,,,815
d5ca12e8229896577756cd629c46065ea9c948a0,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816
d5de106c3a7f95dcbf2415b24831cf2747ab87b8,1.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817
d6203ea51a2c0ef9230e07004e374e9e47e27809,12.0,12.0,homework-01a,4.0,4.0,homework-01b,24.0,10.0,homework-02,5.0,2.0,homework-03,,,,6.0,12.0,homework-05,8.0,8.0,homework-06,,,,,,,,project-02-eval,,project-02-submissions,818
d64cd8600c1076f61209e2c42f2b8cf3bd7f518c,3.0,8.0,homework-01a,,,,10.0,10.0,homework-02,6.0,5.0,homework-03,10.0,10.0,homework-04,,,,,,,,,,,,,,,,,819
d70bc01f5dae1b6e3326594d5c4b2e09b2bbb11d,2.0,10.0,homework-01a,0.0,0.0,homework-01b,1.5,5.0,homework-02,2.0,5.0,homework-03,3.0,10.0,homework-04,2.0,15.0,homework-05,,,,,,,project-01-eval,20.0,project-01-submissions,,project-02-eval,20.0,project-02-submissions,820
d7f427072bdb4d48c287a3bff40631350bd931fd,20.0,10.0,homework-01a,6.0,3.0,homework-01b,5.0,20.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,821
d8b0f05ef8033787e148122699b016c27f1b752e,10.0,2.0,homework-01a,4.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,822
d8fcdad332800cbee6ef025e6332d3c0aeabaa85,2.0,3.0,homework-01a,,,,2.0,3.0,homework-02,3.5,3.0,homework-03,,,,1.5,3.0,homework-05,2.0,4.0,homework-06,,,,,,,,,,,823
d932da800ffaee6d63668fb168b53ae595860407,,,,1.0,3.0,homework-01b,6.0,5.0,homework-02,2.0,2.0,homework-03,,,,2.0,3.0,homework-05,,,,,,,,,,,,,,824
d9488b405565aa1d074cfa6a478778fa910fe786,4.0,15.0,homework-01a,2.0,2.0,homework-01b,3.3,9.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,,,,0.0,0.0,homework-06,,,,,,,,,,,825
d951d015ea492b590b500094583a2bdf406a77d8,,,,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,826
d9949e7d7f3545d5590ca928b0cfd1158b9d3480,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827
da249f7bbf7e7e98265c4f9d92d41537d2f1f6d2,1.0,10.0,homework-01a,1.0,10.0,homework-01b,1.0,11.0,homework-02,3.0,12.0,homework-03,3.0,10.0,homework-04,2.0,10.0,homework-05,2.0,5.0,homework-06,1.0,homework-piperider,0.5,project-01-eval,15.0,project-01-submissions,,,,,828
daa201824c16f6efdbb9c22ee3adacea74ca517e,2.0,0.5,homework-01a,0.0,0.0,homework-01b,4.0,0.0,homework-02,2.0,0.0,homework-03,4.0,0.0,homework-04,1.0,1.0,homework-05,,,,,,,,,,,,,,829
dad14cddbeb4d8c4c0f38d864e3b07406c465e48,2.0,3.0,homework-01a,2.0,3.0,homework-01b,3.0,5.0,homework-02,3.0,5.0,homework-03,3.0,5.0,homework-04,3.0,6.0,homework-05,,,,,,3.0,project-01-eval,10.0,project-01-submissions,,,,,830
dae526aa5e3908f904c80aa2e08ba5198f73bd6e,3.0,1.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831
dbb598a314e04546e6d63f4310a31da66182919f,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832
dbf1b173ec14435e8bba3116e8f787b9d5e96daa,0.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,50.166666666666664,project-02-eval,40.0,project-02-submissions,833
dc242249fc99d1cfe9533e601da8eb9ffe8b409c,5.0,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834
dc3bf2cdc526cb6569ecd354dd64a8eca7e259df,2.0,4.0,homework-01a,1.0,3.0,homework-01b,3.0,3.0,homework-02,2.0,3.0,homework-03,,,,,,,,,,,,1.0,project-01-eval,8.0,project-01-submissions,,,,,835
dc713b5bb9d7bed9a64da1766abf85f4048e89af,4.0,1.0,homework-01a,0.0,0.0,homework-01b,2.0,5.0,homework-02,1.0,3.0,homework-03,10.0,4.0,homework-04,,,,,,,,,,,,,,,,,836
dc76b0bf99bbcc8c9cccd34dbd276cd17650b67e,1.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837
dc95a23e534b76326db43129b7fcff29d6c38f44,4.0,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838
dca7b75c8469b1cbfe0ed2ec1d855c2ea54f9214,3.0,4.0,homework-01a,1.0,3.0,homework-01b,2.5,5.0,homework-02,1.5,2.0,homework-03,4.0,3.0,homework-04,3.0,4.0,homework-05,0.0,0.0,homework-06,,,1.0,project-01-eval,15.0,project-01-submissions,,,,,839
dcf600a680c4c1c526510bd1e287422016a978bb,2.0,6.0,homework-01a,1.0,6.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,840
dcf7d114f2012de53d5e667fd3a7252fdd25492f,2.0,10.0,homework-01a,2.0,5.0,homework-01b,10.0,10.0,homework-02,2.0,5.0,homework-03,5.0,10.0,homework-04,4.0,10.0,homework-05,5.0,10.0,homework-06,,,,,,,1.6666666666666667,project-02-eval,20.0,project-02-submissions,841
dddd01c6ebd5e8e77a013c19415ae4057556528d,5.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842
de2e2dd9f8d879b511445a9ea093ae28a5878312,5.0,2.0,homework-01a,10.0,5.0,homework-01b,5.0,3.0,homework-02,5.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,843
de83c036e1f3fb30ca75e87bfae81db5f02d0e13,3.0,8.0,homework-01a,4.0,6.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,844
dec9392ee094ed53d2ad1c41e5291aee315df4f0,2.0,2.0,homework-01a,2.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,845
deee06fb0491759a0c4f6c4f0eeca55a1a8bfd57,2.0,6.0,homework-01a,1.0,3.0,homework-01b,2.0,3.0,homework-02,3.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,846
deeebbeeacc5b004cbc646fbd7aab29aef877fe7,,,,,,,,,,,,,,,,,,,,,,,,3.0,project-01-eval,7.0,project-01-submissions,3.0,project-02-eval,3.0,project-02-submissions,847
df656ae30c442922037c74f227aa3e35f5ec5bc7,2.0,5.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,848
df7963eb6e578fd79ffbb5cf4e1f3786032ba055,1.5,10.0,homework-01a,1.5,12.0,homework-01b,1.0,4.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,849
df96f0e1dd73e151b7d0dedefc2edc43c09e949c,3.0,3.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,850
dfdac14e4cf1cbb7057c9ba40e450c82ffed4d45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project-02-eval,60.0,project-02-submissions,851
dfe5a0a17cf96cd545d01b7e263b3f297847c30a,3.0,6.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852
e00ce9427ab6eda0e78aaf2dcdf51729068afdb1,3.5,30.0,homework-01a,0.5,30.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,853
e0295a3e0e8d1e004cdb8d7aa2ca9219ccbf2c35,4.0,3.0,homework-01a,2.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,854
e0c2042186ea3179d5614d6b5f36682cf35f0cec,2.0,6.0,homework-01a,1.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,855
e1472659aa10c30ff50892a7d48831cc696ad2c9,2.0,10.0,homework-01a,2.0,10.0,homework-01b,4.0,12.0,homework-02,2.0,6.0,homework-03,5.0,6.0,homework-04,4.0,8.0,homework-05,,,,,,,,,,,,,,856
e1547d30ec089ef9fb34c3f5874f4c678cfdc096,1.0,3.0,homework-01a,1.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,857
e1944f6461634689c5f3cbc822ceecdea9dd3707,5.0,20.0,homework-01a,1.0,10.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,858
e21208ef92aeff2965bb5ef09ec6269cf7e30392,7.0,20.0,homework-01a,0.2,0.4,homework-01b,,,,,,,,,,,,,,,,,,,,,,15.516666666666666,project-02-eval,22.0,project-02-submissions,859
e26a57b5a5db4a7626448867e0577014e90de94e,8.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860
e2853147d1b5ba28ae492192248b380d31b8d2a5,1.5,2.5,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,861
e2b930eded87a9ccc527acae5141279eb747612a,2.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862
e2f613d3d28c1e6baff03116fc76463660d0c42c,2.5,3.0,homework-01a,0.0,0.0,homework-01b,7.0,3.0,homework-02,2.5,2.0,homework-03,5.0,2.0,homework-04,2.5,2.5,homework-05,,,,,,1.8333333333333333,project-01-eval,35.0,project-01-submissions,,,,,863
e3d921f0ed6e70c5fd7e94d09d529c58bc19a09b,0.0,0.0,homework-01a,,,,0.0,0.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,864
e3f7b14e3f200a1a3117fea716a3aead64b75bae,1.0,30.0,homework-01a,1.0,20.0,homework-01b,1.5,10.0,homework-02,2.0,2.0,homework-03,5.0,1.0,homework-04,1.5,4.0,homework-05,,,,,,,project-01-eval,30.0,project-01-submissions,,,,,865
e46779e775d1a979f62cad195cedb7fdcdf1d913,10.0,5.0,homework-01a,2.0,3.0,homework-01b,20.0,5.0,homework-02,2.0,2.0,homework-03,0.0,0.0,homework-04,4.0,6.0,homework-05,,,,,,,,,,,,,,866
e483b4b3103486e53f8406ac1d0e4cc269dc07fb,6.0,6.0,homework-01a,3.0,3.0,homework-01b,,,,,,,,,,2.0,6.0,homework-05,,,,,,,,,,,,,,867
e48cb71585587d649964975ad3d318d096fd8f56,5.0,15.0,homework-01a,5.0,15.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,project-02-eval,16.0,project-02-submissions,868
e4d035b04550953f7c9c20588451e6d2c8e875b7,7.5,5.5,homework-01a,7.5,4.5,homework-01b,,,,0.0,0.0,homework-03,,,,,,,,,,,,,,,,,,,,869
e537f862de92228431ee0ceff82e4862749d7b14,1.5,2.0,homework-01a,0.01,1.5,homework-01b,3.0,4.5,homework-02,0.5,1.0,homework-03,1.0,5.6,homework-04,0.5,5.3,homework-05,0.5,2.0,homework-06,,,0.3333333333333333,project-01-eval,30.0,project-01-submissions,,,,,870
e5874540aea95ae005b3a363ef1635098b0c322b,5.0,3.0,homework-01a,4.0,2.5,homework-01b,10.0,5.0,homework-02,5.0,3.0,homework-03,16.0,5.0,homework-04,8.0,5.0,homework-05,,,,,,,,,,,,,,871
e5d5c2d14920e33d5315fbb0eeaf735e1fbe60d9,2.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872
e5e34e738f22048da773187c6735b12e355b8e7a,3.0,10.0,homework-01a,3.0,3.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,873
e61c3e3e990f8dc455d9c6381024996bf2b98e79,1.0,3.0,homework-01a,1.0,4.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,874
e62083230d7428b97edd53e67030b20da6482f56,20.0,30.0,homework-01a,15.0,20.0,homework-01b,30.0,30.0,homework-02,10.0,15.0,homework-03,,,,,,,,,,,,,,,,,,,,875
e6356014b79a3e1ee91a4a760f5181e38f5db1e2,2.0,4.0,homework-01a,,,,3.0,3.0,homework-02,3.0,3.0,homework-03,,,,,,,,,,,,,,,,,,,,876
e6383fabeb1cc61c6cbbbda010ed6dd18b763704,2.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877
e6a3ce9f7549a955a089684b4752e2bbd838305c,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,project-02-eval,50.0,project-02-submissions,878
e6ce0693689b11f98c788c07a5db9b316c86ee89,1.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879
e700646c1769c4ceae5db45037585d208296fc9d,5.0,2.0,homework-01a,1.5,2.0,homework-01b,5.0,3.0,homework-02,5.0,4.0,homework-03,7.0,3.0,homework-04,2.0,4.0,homework-05,3.0,5.0,homework-06,,,,,,,,,,,880
e76185b5b49bae2874f63ae02fa8c7d4aa618ddc,4.0,10.0,homework-01a,1.0,2.0,homework-01b,6.0,4.0,homework-02,4.0,4.0,homework-03,4.0,6.0,homework-04,5.0,4.0,homework-05,,,,,,1.3333333333333333,project-01-eval,25.0,project-01-submissions,,,,,881
e85df10566c81487820359d31e3bffef37acaf26,6.0,2.0,homework-01a,,,,0.0,6.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,882
e8675619b3f0015765b975634270d658ca09bbca,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883
e8d11402424e4f1fc2c5845262328f19e22a399d,1.5,10.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884
e8d603e8feea6d0c6e917d7e32b905d6fa8434ae,2.0,4.0,homework-01a,1.0,2.0,homework-01b,3.0,3.0,homework-02,3.0,2.0,homework-03,4.0,4.0,homework-04,2.0,6.0,homework-05,8.0,8.0,homework-06,,,,,,,1.0,project-02-eval,48.0,project-02-submissions,885
e9bb956234a9267cff25444df12739afaf48a060,5.0,5.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,project-02-eval,30.0,project-02-submissions,886
e9e9c36654f59e1e485e6a0358db43a63c257fd6,,,,,,,,,,,,,,,,,,,,,,,,1.0,project-01-eval,5.0,project-01-submissions,,,11.0,project-02-submissions,887
ea1213a219bc670666b9bc9c2f2c832b8f2ab740,10.0,6.0,homework-01a,,,,2.0,6.0,homework-02,,,,,,,2.0,9.0,homework-05,,,,,,,,,,,project-02-eval,,,888
ea4c47022bad31d107113aa613edfe2ae52a2132,7.0,3.0,homework-01a,3.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,project-01-eval,45.0,project-01-submissions,,,,,889
ea896cbcfd73b58e66c8eca90c3a31ca91b50c15,3.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890
ead9ccc83e9e50e2f64c8df5eca066b551053107,6.0,6.0,homework-01a,,,,2.0,10.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,891
eb1eab0779e5419a6411feedef22de79d3926618,2.0,6.0,homework-01a,1.0,4.0,homework-01b,4.0,8.0,homework-02,3.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,892
eb1efee37b457556deeb3a24f1cc0b2254821c80,0.0,0.0,homework-01a,0.0,0.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,893
ebf1c1d39add31b905d9edb7120e13150a178262,,,,2.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,894
ec017fc2a43fd8256b02a63e7e7497653c1fe3f4,2.0,18.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895
ec1625ece88f847102d859c5077c15792d39d590,2.0,5.0,homework-01a,2.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,896
ec65e2a1341cb281896519fd2284aafed48ebe2e,4.0,2.0,homework-01a,0.5,1.0,homework-01b,7.0,4.0,homework-02,5.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,897
ec86ee22714e91e2db06e7ffa8fbaa6d73f988ce,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898
ecbbf437b657c1ff65cc724508adcd866e5772da,,,,,,,,,,,,,,,,,,,,,,,,1.5,project-01-eval,,project-01-submissions,,,,,899
ed5e5ac49c40b0cb13d9608a8cb067fdf0e8ab80,1.5,5.0,homework-01a,1.0,2.5,homework-01b,4.0,20.0,homework-02,2.5,6.0,homework-03,7.0,11.0,homework-04,,,,,,,,,,,,,4.0,project-02-eval,180.0,project-02-submissions,900
ed9ec4a511f9f9bdf1d338e04f4cbe21583fc9f1,3.0,25.0,homework-01a,1.0,25.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,901
ee0733efc59f4a6cffbe1e5a8bf7d1240e56dd26,5.0,15.0,homework-01a,,,,10.0,5.0,homework-02,4.0,2.0,homework-03,6.0,4.0,homework-04,,,,,,,,,,,,,,,,,902
ee080f06048a57b46b876941ff4fca2019eb9fa3,1.5,13.0,homework-01a,0.5,1.0,homework-01b,16.0,3.0,homework-02,2.0,2.5,homework-03,4.5,8.5,homework-04,,,,,,,0.75,homework-piperider,,,,,,,,,903
ee8270e11b76bb057db77dad8c72133e7cb2b160,3.0,10.0,homework-01a,1.0,5.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,904
ef2f86bfffd5f7a01689d0c003ab7ae64944cc47,3.5,0.0,homework-01a,1.0,0.0,homework-01b,20.0,5.0,homework-02,7.0,5.0,homework-03,6.0,10.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,,,,1.3333333333333333,project-02-eval,,project-02-submissions,905
f0b754bd4ff02284aa6b1dcc81172b474160868b,0.0,0.0,homework-01a,,,,3.0,2.0,homework-02,2.0,2.0,homework-03,2.0,2.0,homework-04,3.0,2.0,homework-05,4.0,4.0,homework-06,2.0,homework-piperider,,,,,2.0,project-02-eval,50.0,project-02-submissions,906
f0b9ab62b7a4be563278bd3529358c0e0f998964,1.0,4.0,homework-01a,0.05,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,907
f0bc09eb796c03f5caa244e5375e0e296845b97c,3.0,10.0,homework-01a,3.0,3.0,homework-01b,2.0,6.0,homework-02,2.0,5.0,homework-03,2.0,4.0,homework-04,2.0,4.0,homework-05,2.0,6.0,homework-06,0.5,homework-piperider,2.6666666666666665,project-01-eval,25.0,project-01-submissions,,,,,908
f0e44c3f3fc810a0d38acd2cb28a7a5083e980fe,6.0,4.0,homework-01a,2.0,4.0,homework-01b,20.0,3.0,homework-02,10.0,5.0,homework-03,15.0,5.0,homework-04,14.0,2.0,homework-05,13.0,12.0,homework-06,,,4.833333333333333,project-01-eval,45.0,project-01-submissions,,,,,909
f23dfe75d33df0a0f4972d48b7c5c11b90ad8257,10.0,10.0,homework-01a,,,,10.0,15.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,910
f283ca80df0634ec216decd022af04c7721cf6bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,project-02-eval,40.0,project-02-submissions,911
f2c93eb120d4b838bef5b7dfa0ee1944f453c718,2.0,3.0,homework-01a,1.0,2.0,homework-01b,5.0,3.0,homework-02,0.0,0.0,homework-03,0.0,0.0,homework-04,0.0,0.0,homework-05,0.0,0.0,homework-06,,,,,,,,project-02-eval,,project-02-submissions,912
f30e5bec143e0f807eacccf1e75c7eec5f81966c,2.0,3.0,homework-01a,2.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,913
f41a4270068ac5744c756103a1a4c65883bdfebb,1.0,4.0,homework-01a,1.0,3.0,homework-01b,,,,3.0,2.0,homework-03,,,,,,,,,,,,,,,,,,,,914
f477d8dfcf0612ed40705aed6a5d8107edee3e13,2.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915
f493ae8dd73ff491328712307822374195726295,4.0,4.0,homework-01a,10.0,3.0,homework-01b,30.0,20.0,homework-02,0.0,0.0,homework-03,50.0,50.0,homework-04,,,,10.0,40.0,homework-06,,,,,,,,,,,916
f49da43580b8d25ed3fa313b728e14d603c2aab7,2.0,6.0,homework-01a,0.5,6.0,homework-01b,8.0,6.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,917
f4a917fd28d12c3d730b241c2226fff6ff5c9674,5.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918
f4b2583b72018bfab6a99091c8eea7438dd9d630,1.5,5.0,homework-01a,,,,10.0,5.0,homework-02,3.0,2.0,homework-03,9.0,4.0,homework-04,4.0,4.0,homework-05,10.0,7.0,homework-06,,,2.3333333333333335,project-01-eval,19.0,project-01-submissions,,,,,919
f4b419960471179e4660a501dd4fd849afcaef31,1.0,1.0,homework-01a,1.0,1.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,920
f505c3eacfc1601e9435dc4a39cd7afd29de93a2,4.0,3.0,homework-01a,4.0,3.0,homework-01b,6.0,8.0,homework-02,9.0,8.0,homework-03,10.0,8.0,homework-04,10.0,9.0,homework-05,5.0,5.0,homework-06,,,,,40.0,project-01-submissions,,,,,921
f51863e82c75a6dde44b367f3fe185737c31bebe,0.0,0.0,homework-01a,,,,0.0,0.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,922
f51afb2991a7e13aa7ca558307d6b1f3ba12be5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,project-02-eval,45.0,project-02-submissions,923
f53a9bd403751d8f7f38950016c32a766360f6ee,0.0,0.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924
f53dcfdc35353a4fe30696033e04ba1351e3cd11,7.0,2.0,homework-01a,2.0,2.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,925
f575fb42efc6822fdd5f70219c51706d33e8658e,2.0,4.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926
f586638c213b040c65efe421121a427de8cd4ec5,2.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927
f5cf7506858dfa47216b64ab7755c09617aa47b3,2.0,12.0,homework-01a,1.0,12.0,homework-01b,8.0,12.0,homework-02,2.0,8.0,homework-03,6.0,12.0,homework-04,,,,,,,,,,,,,,,,,928
f5d1d0db8d448c3a1cfb9c742d46baef540cfc1d,2.5,7.5,homework-01a,2.5,7.5,homework-01b,5.0,3.5,homework-02,2.0,3.0,homework-03,,,,,,,,,,,,,,,,0.45,project-02-eval,16.0,project-02-submissions,929
f5e09c07fcdcbb9ec646a989a2ac1716a8b7d67b,5.0,2.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930
f648a2b8960d84ae9e25d9c37787f80964553021,2.0,10.0,homework-01a,0.0,1.0,homework-01b,,,,2.0,2.0,homework-03,,,,2.0,2.0,homework-05,10.0,5.0,homework-06,,,,,,,,,,,931
f651d6a9fa75d9a38f004d29cadecf97d693ca97,1.5,2.5,homework-01a,1.0,2.5,homework-01b,6.0,2.0,homework-02,2.0,2.0,homework-03,2.0,4.0,homework-04,,,,,,,,,2.0,project-01-eval,20.0,project-01-submissions,,,,,932
f6b3c5601c3aa50fad1408a650a075be234e9963,2.0,4.0,homework-01a,2.0,4.0,homework-01b,2.0,5.0,homework-02,0.33,2.0,homework-03,2.0,0.0,homework-04,,,,,,,,,,,,,,,,,933
f6c5d2cc50bb59540fc3bd86ea934f5b6853c198,1.0,8.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934
f6c7e6f72a6c80cc6c427b27cd34d723593e9aaf,6.0,2.0,homework-01a,0.0,0.0,homework-01b,5.0,0.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,935
f6d3915e25a99218e3e2fc741d049d2fdb2fa1da,0.75,2.0,homework-01a,0.75,2.0,homework-01b,,,,0.75,2.0,homework-03,8.0,0.0,homework-04,,,,,,,,,,,,,,,,,936
f766e8da6acd98c5f6aba95aaf014c96cd220665,2.0,8.0,homework-01a,,,,5.0,4.0,homework-02,,,,,,,,,,,,,,,,,,,,,,,937
f7794351ef46fa717a5b2a2e749ac1814a19fdcb,8.0,3.0,homework-01a,3.0,6.0,homework-01b,3.0,6.0,homework-02,5.0,6.0,homework-03,6.0,10.0,homework-04,8.0,6.0,homework-05,0.0,0.0,homework-06,,,,,53.0,project-01-submissions,0.875,project-02-eval,7.0,project-02-submissions,938
f77dcdd5607774cd8861ee3410fb6727393fabb6,1.0,6.0,homework-01a,1.0,6.0,homework-01b,,,,,,,,,,,,,,,,,,,,,,,,,,939
f7ed2dc7c8abe90ed92d3a2505a512b1d8689a21,2.0,3.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940
f82825ad2d70331521e95d68826dec124c4c7bce,5.0,25.0,homework-01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941
f8b8955a90f3138a71f5a567e2a451be40e8ae88,,,,,,,,,,,,,1.0,10.0,homework-04,3.0,12.0,homework-05,,,,,,,,,,,,,,942
